% # columns="iter, evals, sigma, 0, fitness, xbest" seed=512524, Sat May 17 12:10:22 2025, <python>{}</python>
1 10 0.19521300402695702 0 -2639.6668035109337 2.245291481656775 -1.4417721290465588 -0.02052127193833836
2 20 0.18984287811434775 0 -2576.9253884243208 2.049790893457597 -1.5867128121657632 -0.03334130611335467
3 30 0.14547667964657385 0 -1873.8086695290067 2.4473593107981495 -1.4226105622046417 -0.047427684874680076
4 40 0.12819179031828298 0 -1453.063000327696 2.3189223031522266 -1.4122625081086986 0.023800135187932447
5 50 0.13460924866414056 0 -2335.42975644718 2.1958927090201685 -1.630334485950659 -0.03848421853275713
6 60 0.1091887280881434 0 -2572.3904107299036 2.043659102836368 -1.6980103596520024 -0.01854525287045285
7 70 0.12301750306210231 0 -2624.0965292625824 2.253245023487685 -1.747766633786357 -0.036654796933085695
8 80 0.1203196781928725 0 -2630.381915943071 2.1179290656502205 -1.566703015027966 -0.02679124499247197
9 90 0.12886005472045733 0 -2689.197420805506 2.061749281980311 -1.6636098891387798 -0.01735295380482523
10 100 0.10870095313844332 0 -2683.954803505913 2.137553472709734 -1.5468108392046118 -0.01826957392555178
11 110 0.11221618172922718 0 -2684.5112981583925 1.8393989664529369 -1.5271908285739277 -0.011187928618422377
12 120 0.11030986721489383 0 -2711.1613862763984 1.8550229357949473 -1.5529459112556605 -0.005680818798440937
13 130 0.09032201359858316 0 -2805.710396841392 2.1621944809024423 -1.5407239185669455 -0.016676373193343638
14 140 0.09748470312430699 0 -2773.158162750728 2.299615446809782 -1.5931387610456382 -0.01206272585090764
15 150 0.0974443534956837 0 -2830.0477652899917 2.367578030908485 -1.5555469733854366 -0.01562144543136879
16 160 0.08307199698116985 0 -2810.2712736482754 2.0922616892649977 -1.5412064427422085 -0.015738386156555827
17 170 0.07145643570330515 0 -2763.9166945899015 2.233155582336698 -1.5032537412724525 -0.012659674432247124
18 180 0.06927148606279723 0 -2821.126058609909 2.2512363682530667 -1.5953196601283655 -0.015348976191145986
19 190 0.053752743924591694 0 -2769.7625224471903 2.098743199823729 -1.5687644678180674 -0.015279326987088704
20 200 0.06034539828951677 0 -2792.117241067517 2.20333254656843 -1.5013866792666992 -0.014990726676922705
