% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=512524, Sat May 17 12:10:22 2025
1 10 -0.08641323320204973 -0.07265258312283232 0.0529261187009198 0.08102503589628644 0.9466471239714015 0.9842280312162265 1.0654362511407738
2 20 -0.002114576401388502 0.000711732489664487 0.08495775110862351 0.11021344842389019 0.9466471239714015 0.9842280312162265 1.0654362511407738
3 30 -0.012676121799904995 -0.005996588461773809 0.197389310849548 0.2585050772818574 0.9466471239714015 0.9842280312162265 1.0654362511407738
4 40 0.0577245037801014 0.09949185896489482 0.26423226032363467 0.2773783722584212 0.8184434691055146 0.9713878047025809 1.1775211338883185
5 50 0.1495568106499523 0.1841392489631059 0.29026571606619705 0.29105876678740716 0.8184434691055146 0.9713878047025809 1.1775211338883185
6 60 0.19082560196125786 0.20610710829928702 0.3296539355920951 0.35555470501833525 0.8184434691055146 0.9713878047025809 1.1775211338883185
7 70 0.2916363808404625 0.316045132482638 0.4914534106355632 0.5255140850443628 0.6780259875992617 0.8532803017866519 1.346177360797204
8 80 0.062369245937827694 0.1378375799158467 0.38113652132727294 0.38676783448639596 0.6780259875992617 0.8532803017866519 1.346177360797204
9 90 -0.003804087516010696 0.04727296540304967 0.23728298862968192 0.24954261011949896 0.6780259875992617 0.8532803017866519 1.346177360797204
10 100 0.06164792465284739 0.10236950036925532 0.23043436514385068 0.23240107768564117 0.8403463332697304 0.9687060832444452 1.1642278833825128
11 110 0.005438882035753911 0.032371482946348576 0.13433510414100291 0.1413903769619597 0.8403463332697304 0.9687060832444452 1.1642278833825128
12 120 -0.11338470258841207 -0.050687550076348606 0.22627891120899013 0.2559039124587062 0.8403463332697304 0.9687060832444452 1.1642278833825128
13 130 -0.2138606207217914 -0.14773162308357093 0.188188524965754 0.23403291001064186 0.8103794621647701 1.0249094217665617 1.1370337745536276
14 140 -0.12346120479819243 -0.0921443489219327 0.2668544367517041 0.3552038427666566 0.8103794621647701 1.0249094217665617 1.1370337745536276
15 150 0.05884910661885081 0.07593218056161745 0.3271689398903393 0.3938314523904799 0.8103794621647701 1.0249094217665617 1.1370337745536276
16 160 0.1832230773369091 0.1917011428103748 0.376724226069359 0.42992052168222133 0.7539106208470281 0.927946931738689 1.2532091875065396
17 170 0.10487640975842702 0.16825990419717807 0.3789367254268042 0.3857788380645952 0.7539106208470281 0.927946931738689 1.2532091875065396
18 180 -0.046017464336831355 0.04360266738893653 0.40571070612910226 0.43679325398338964 0.7539106208470281 0.927946931738689 1.2532091875065396
19 190 -0.05442878057433947 0.020936785686900015 0.37668455522298583 0.41990157880710827 0.6984253599717737 1.0234419138614366 1.210276276517035
20 200 0.23957299439892976 0.25633724754498616 0.3147012095146105 0.3173916103584289 0.6984253599717737 1.0234419138614366 1.210276276517035
