% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=512524, Sat May 17 12:10:22 2025, <python>{}</python>
1 10 0.19521300402695702 0 0 0.19401363667755642 0.19221003851508214 0.17355535304692746
2 20 0.18984287811434775 0 0 0.18105035428175675 0.2054347908646577 0.14077298174868688
3 30 0.14547667964657385 0 0 0.1465141319501597 0.15311003643324644 0.08493344236316673
4 40 0.12819179031828298 0 0 0.12944023320123774 0.13391163801771414 0.06108382891812127
5 50 0.13460924866414056 0 0 0.12146031908770989 0.14119187581746967 0.07107129492848772
6 60 0.1091887280881434 0 0 0.1104457532951849 0.11441342514015344 0.04124682035509175
7 70 0.12301750306210231 0 0 0.13604247585254142 0.16542256007147021 0.04004153554678611
8 80 0.1203196781928725 0 0 0.12167693601699509 0.16319078135633974 0.03237722480646398
9 90 0.12886005472045733 0 0 0.1393581966962962 0.16787465819315397 0.02733619295927819
10 100 0.10870095313844332 0 0 0.11469554083257895 0.13134998241368825 0.018272741694891004
11 110 0.11221618172922718 0 0 0.14204988162016335 0.125904412746028 0.015325084596776397
12 120 0.11030986721489383 0 0 0.14433495702360058 0.11710524291497841 0.01270033877773443
13 130 0.09032201359858316 0 0 0.11545702493278137 0.0938390763577015 0.009170993483699583
14 140 0.09748470312430699 0 0 0.15445545082268575 0.10233502647936787 0.007492228873572896
15 150 0.0974443534956837 0 0 0.15883244423624687 0.09195356105225978 0.006881142202416806
16 160 0.08307199698116985 0 0 0.14012790347248386 0.07925107729769985 0.004731555750125235
17 170 0.07145643570330515 0 0 0.11261348865271063 0.06269547827611643 0.003989367934037098
18 180 0.06927148606279723 0 0 0.1014602855382476 0.06290777003483206 0.003679121570229171
19 190 0.053752743924591694 0 0 0.07729472976540114 0.04896424030918171 0.002454494116652819
20 200 0.06034539828951677 0 0 0.08068077718500499 0.06660859520082484 0.0021215756466724444
