% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=512524, Sat May 17 12:10:22 2025
1 10 -0.07864695001727356 -0.05284991632503452 0.0692774483816978 0.08418953625836953 0.933750314642649 1.012165371905171 1.050538723617945
2 20 -0.07864695001727356 -0.05284991632503452 0.0692774483816978 0.08418953625836953 0.933750314642649 1.012165371905171 1.050538723617945
3 30 -0.07864695001727356 -0.05284991632503452 0.0692774483816978 0.08418953625836953 0.933750314642649 1.012165371905171 1.050538723617945
4 40 -0.27180023437638834 -0.2582682785485452 -0.050710072426011554 0.004944040453656573 0.8088157925938119 0.9975848157630451 1.1621710498071507
5 50 -0.27180023437638834 -0.2582682785485452 -0.050710072426011554 0.004944040453656573 0.8088157925938119 0.9975848157630451 1.1621710498071507
6 60 -0.27180023437638834 -0.2582682785485452 -0.050710072426011554 0.004944040453656573 0.8088157925938119 0.9975848157630451 1.1621710498071507
7 70 -0.4675941143537629 -0.4231987109995734 -0.15583022938922367 -0.11110280553996325 0.6291817395072334 1.0481797102981574 1.2269676579233548
8 80 -0.4675941143537629 -0.4231987109995734 -0.15583022938922367 -0.11110280553996325 0.6291817395072334 1.0481797102981574 1.2269676579233548
9 90 -0.4675941143537629 -0.4231987109995734 -0.15583022938922367 -0.11110280553996325 0.6291817395072334 1.0481797102981574 1.2269676579233548
10 100 -0.22471329281796626 -0.22266910214684155 -0.06162469577886855 -0.009987417660668952 0.8263808446534379 1.004977883686963 1.1432909309926078
11 110 -0.22471329281796626 -0.22266910214684155 -0.06162469577886855 -0.009987417660668952 0.8263808446534379 1.004977883686963 1.1432909309926078
12 120 -0.22471329281796626 -0.22266910214684155 -0.06162469577886855 -0.009987417660668952 0.8263808446534379 1.004977883686963 1.1432909309926078
13 130 -0.25098766822689567 -0.21474965991590536 0.14783725947325835 0.2324615576253226 0.840566733206747 0.9457001607432977 1.182835057392297
14 140 -0.25098766822689567 -0.21474965991590536 0.14783725947325835 0.2324615576253226 0.840566733206747 0.9457001607432977 1.182835057392297
15 150 -0.25098766822689567 -0.21474965991590536 0.14783725947325835 0.2324615576253226 0.840566733206747 0.9457001607432977 1.182835057392297
16 160 -0.40655429518529157 -0.34388787006316945 -0.11545250589544404 -0.10197380962832434 0.72349178228813 1.0325090967380703 1.1876382471589062
17 170 -0.40655429518529157 -0.34388787006316945 -0.11545250589544404 -0.10197380962832434 0.72349178228813 1.0325090967380703 1.1876382471589062
18 180 -0.40655429518529157 -0.34388787006316945 -0.11545250589544404 -0.10197380962832434 0.72349178228813 1.0325090967380703 1.1876382471589062
19 190 -0.44787154162927034 -0.41035768781165416 0.06042580561689273 0.17983978294212558 0.7292968396262909 0.9151455063383814 1.2769631247376614
20 200 -0.44787154162927034 -0.41035768781165416 0.06042580561689273 0.17983978294212558 0.7292968396262909 0.9151455063383814 1.2769631247376614
